City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
394,Pitkyaranta,RU,2022-10-04 22:14:45,61.5734,31.4792,45.55,95,77,6.13
395,Uarini,BR,2022-10-04 22:14:46,-2.99,-65.1083,82.15,72,98,2.75
396,Rio Grande,BR,2022-10-04 22:13:50,-32.035,-52.0986,57.31,87,1,8.77
397,Linhares,BR,2022-10-04 22:14:44,-19.3911,-40.0722,73.72,81,100,7.36
398,Dwarka,IN,2022-10-04 22:14:47,22.2394,68.9678,81.0,72,29,9.17
399,Nizhnevartovsk,RU,2022-10-04 22:14:48,60.9344,76.5531,39.22,100,100,4.47
400,Nikolskoye,RU,2022-10-04 22:14:48,59.7035,30.7861,43.81,96,72,1.19
401,Plouzane,FR,2022-10-04 22:14:49,48.3833,-4.6167,61.12,94,100,14.97
402,Inongo,CD,2022-10-04 22:14:49,-1.95,18.2667,72.91,86,73,2.21
403,Murdochville,CA,2022-10-04 22:14:49,48.9583,-65.5006,50.88,73,99,4.74
404,Abengourou,CI,2022-10-04 22:14:50,6.7297,-3.4964,72.09,99,77,2.44
405,Megion,RU,2022-10-04 22:14:51,61.0296,76.1136,39.22,89,100,9.48
406,Carmo Do Paranaiba,BR,2022-10-04 22:14:53,-19.0008,-46.3161,63.75,91,74,1.61
407,Gravdal,NO,2022-10-04 22:14:53,68.1214,13.5031,53.49,62,40,21.85
408,Umea,SE,2022-10-04 22:14:54,63.8284,20.2597,46.9,93,20,6.91
409,Kribi,CM,2022-10-04 22:14:55,2.95,9.9167,76.23,87,92,4.79
410,Chincha Alta,PE,2022-10-04 22:14:55,-13.4099,-76.1323,61.39,72,15,6.93
411,Turukhansk,RU,2022-10-04 22:14:56,65.8167,87.9833,32.32,99,100,6.93
412,Otukpo,NG,2022-10-04 22:14:56,7.1913,8.1329,73.87,92,74,3.24
413,Lock Haven,US,2022-10-04 22:10:51,41.137,-77.4469,50.13,98,100,6.69
414,El Alto,PE,2022-10-04 22:14:57,-4.2714,-81.2147,65.86,74,58,25.41
415,Villa San Giovanni,IT,2022-10-04 22:15:57,38.2276,15.6386,68.04,72,0,5.75
416,Abaza,RU,2022-10-04 22:15:58,52.655,90.0928,28.44,81,8,4.85
417,Riyadh,SA,2022-10-04 22:14:40,24.6877,46.7219,78.94,20,0,4.59
418,Waw,SS,2022-10-04 22:15:59,7.7029,27.9953,69.87,89,78,2.28
419,Zaria,NG,2022-10-04 22:16:00,11.1113,7.7227,72.66,80,76,6.67
420,Ardino,BG,2022-10-04 22:16:01,41.5833,25.1333,53.74,67,56,3.96
421,Ngaoundere,CM,2022-10-04 22:16:01,7.3167,13.5833,64.09,94,97,0.78
422,Derzhavinsk,KZ,2022-10-04 22:16:02,51.1,66.3167,40.53,36,1,5.7
423,Jetpur,IN,2022-10-04 22:16:03,21.7333,70.6167,76.86,82,29,6.67
424,Uromi,NG,2022-10-04 22:16:04,6.7,6.3333,70.36,97,86,4.41
425,Aktash,RU,2022-10-04 22:16:04,50.3,87.7333,19.06,54,5,3.42
426,San Ramon,US,2022-10-04 22:11:41,37.7799,-121.978,84.81,53,0,11.5
427,Bengkulu,ID,2022-10-04 22:16:05,-3.8004,102.2655,75.15,91,100,4.83
428,Ochamchira,GE,2022-10-04 22:16:06,42.7121,41.4721,65.75,93,100,4.18
429,Skjervoy,NO,2022-10-04 22:16:06,70.0311,20.9714,46.4,77,5,18.54
430,Thompson,CA,2022-10-04 22:16:07,55.7435,-97.8558,57.36,44,40,5.75
431,Rio Negro,BR,2022-10-04 22:16:08,-26.1058,-49.7975,56.55,99,32,3.89
432,Puerto Del Rosario,ES,2022-10-04 22:12:05,28.5004,-13.8627,74.95,69,20,12.66
433,Olinda,BR,2022-10-04 22:13:10,-8.0089,-34.8553,78.53,69,40,9.22
434,Caravelas,BR,2022-10-04 22:16:09,-17.7125,-39.2481,75.87,74,61,13.2
435,Gander,CA,2022-10-04 22:16:10,48.9682,-54.5906,55.53,58,0,16.11
436,Komsomolets,KZ,2022-10-04 22:16:11,53.7453,62.0708,41.74,34,27,7.54
437,Luba,GQ,2022-10-04 22:16:12,3.4568,8.5547,77.81,85,94,3.85
438,Den Helder,NL,2022-10-04 22:16:13,52.9599,4.7593,60.98,89,100,21.0
439,Aliwal North,ZA,2022-10-04 22:16:13,-30.6937,26.7114,61.93,21,4,1.03
440,Quatre Cocos,MU,2022-10-04 22:16:15,-20.2078,57.7625,70.09,80,49,11.86
441,Micomeseng,GQ,2022-10-04 22:16:15,2.1462,10.6164,67.48,100,94,1.66
442,Riviere-Au-Renard,CA,2022-10-04 22:16:16,48.9957,-64.3971,52.09,72,100,3.29
443,Tagab,AF,2022-10-04 22:16:17,34.855,69.6492,65.03,21,0,6.38
444,Beloha,MG,2022-10-04 22:16:17,-25.1667,45.05,66.16,96,1,1.61
445,Miranda,CO,2022-10-04 22:16:18,3.2499,-76.2281,73.53,80,89,3.4
446,Ormara,PK,2022-10-04 22:16:18,25.2088,64.6357,78.85,85,5,9.15
447,Concarneau,FR,2022-10-04 22:16:19,47.875,-3.9225,61.59,88,99,10.6
448,Mantua,IT,2022-10-04 22:16:20,45.1667,10.7833,64.35,86,8,1.99
449,Pueblo Nuevo,MX,2022-10-04 22:16:20,23.3833,-105.3833,64.56,72,53,5.21
450,Soyo,AO,2022-10-04 22:16:21,-6.1349,12.3689,75.67,86,25,6.64
451,Pelym,RU,2022-10-04 22:16:21,61.0108,61.9978,45.18,86,20,2.71
452,Tire,TR,2022-10-04 22:16:22,38.0888,27.7351,55.33,71,0,8.08
453,Parfenyevo,RU,2022-10-04 22:16:23,58.484,43.4088,46.87,91,84,9.22
454,San Joaquin,US,2022-10-04 22:16:24,37.9333,-121.3011,86.13,39,0,8.05
455,Mugma,IN,2022-10-04 22:16:24,23.7667,86.7333,74.82,98,100,5.1
456,Vytegra,RU,2022-10-04 22:16:25,61.0064,36.4481,50.5,91,100,8.19
457,Marienburg,PL,2022-10-04 22:16:25,54.0359,19.0266,53.04,87,65,7.58
458,Saqqez,IR,2022-10-04 22:16:26,36.2499,46.2735,59.11,27,0,3.98
459,Nassau,US,2022-10-04 22:15:10,40.7507,-73.5829,57.69,88,100,19.57
460,Rawah,IQ,2022-10-04 22:17:27,34.4816,41.9093,81.27,19,0,9.66
461,Cochabamba,BO,2022-10-04 22:17:28,-17.3895,-66.1568,78.55,15,20,13.8
462,Bari,IT,2022-10-04 22:17:29,41.1177,16.8512,66.87,63,0,11.01
463,Kindu,CD,2022-10-04 22:17:29,-2.95,25.95,69.55,96,99,2.19
464,Kattivakkam,IN,2022-10-04 22:13:05,13.2167,80.3167,86.09,73,100,6.76
465,Pozo Colorado,PY,2022-10-04 22:17:30,-23.4923,-58.7972,80.71,39,52,5.39
466,Kohlu,PK,2022-10-04 22:17:31,29.8962,69.252,72.43,36,0,5.53
467,Muhos,FI,2022-10-04 22:17:31,64.808,25.9931,33.58,89,100,3.58
468,Payyannur,IN,2022-10-04 22:17:32,12.1,75.2,76.87,92,78,7.94
469,Cefalu,IT,2022-10-04 22:17:33,38.0386,14.0229,72.54,72,3,5.99
470,Alakurtti,RU,2022-10-04 22:17:33,66.9672,30.3491,38.55,97,100,2.01
471,Ouadda,CF,2022-10-04 22:17:34,8.0777,22.4007,68.02,98,99,2.35
472,Diffa,NE,2022-10-04 22:13:20,13.3154,12.6113,87.12,46,80,11.79
473,Valparaiso,CL,2022-10-04 22:12:41,-33.0393,-71.6273,57.43,82,0,9.22
474,Toribio,CO,2022-10-04 22:17:35,2.9548,-76.2684,67.41,89,100,2.13
475,Hofn,IS,2022-10-04 22:17:35,64.2539,-15.2082,46.24,87,100,7.67
476,Myrtle Beach,US,2022-10-04 22:13:24,33.6891,-78.8867,72.18,54,0,8.05
477,Belmonte,BR,2022-10-04 22:17:36,-15.8631,-38.8828,74.61,80,5,10.67
478,Elverum,NO,2022-10-04 22:17:36,60.8819,11.5623,52.59,97,100,9.82
479,Marabba,SD,2022-10-04 22:17:37,12.35,32.1833,79.57,62,53,7.58
480,Sigayevo,RU,2022-10-04 22:17:37,56.4216,53.7757,47.34,43,100,8.12
481,San Carlos De Bariloche,AR,2022-10-04 22:17:38,-41.1456,-71.3082,48.02,66,40,16.11
482,Gayeri,BF,2022-10-04 22:17:38,12.6497,0.4931,83.26,66,57,8.05
483,Shihezi,CN,2022-10-04 22:17:39,44.3,86.0333,48.49,31,100,0.25
484,Bonavista,CA,2022-10-04 22:17:39,48.6499,-53.1147,54.88,68,2,18.1
485,Lagoa,PT,2022-10-04 22:17:40,39.05,-27.9833,70.7,85,100,14.23
486,Yugorsk,RU,2022-10-04 22:16:20,61.3133,63.3319,46.09,93,69,2.28
487,Tessalit,ML,2022-10-04 22:17:40,20.1986,1.0114,89.96,15,0,9.17
488,Mbuji-Mayi,CD,2022-10-04 22:17:41,-6.15,23.6,74.26,69,62,0.56
489,Kudahuvadhoo,MV,2022-10-04 22:17:42,2.6708,72.8944,81.61,76,100,17.94
490,Kelamangalam,IN,2022-10-04 22:17:42,12.6,77.85,69.84,79,100,6.13
491,Segou,ML,2022-10-04 22:17:43,13.4317,-6.2157,84.2,57,0,8.3
492,Saint-Pierre,RE,2022-10-04 22:17:43,-21.3393,55.4781,67.68,77,0,5.75
493,Dennery,LC,2022-10-04 22:17:44,13.8996,-60.8879,82.53,78,75,19.57
494,Inzer,RU,2022-10-04 22:17:45,54.2167,57.5556,40.51,55,90,3.71
495,Sidi Ali,DZ,2022-10-04 22:17:45,36.0998,0.4206,69.84,61,53,6.15
496,Penzance,GB,2022-10-04 22:17:46,50.1186,-5.5371,61.48,94,100,25.97
497,Otjiwarongo,NA,2022-10-04 22:17:46,-20.4637,16.6477,70.75,17,14,8.39
498,Conde,BR,2022-10-04 22:17:47,-7.2597,-34.9075,76.46,83,0,8.05
499,Kuhdasht,IR,2022-10-04 22:17:48,33.535,47.6061,68.38,19,0,6.76
500,Burgeo,CA,2022-10-04 22:17:48,47.6167,-57.6152,49.82,79,0,11.16
501,Dekar,BW,2022-10-04 22:17:49,-21.5333,21.9333,77.52,14,0,6.38
502,Osmanabad,IN,2022-10-04 22:17:49,18.1667,76.05,73.13,75,100,9.44
503,Sorland,NO,2022-10-04 22:15:29,67.667,12.6934,49.86,81,100,12.08
504,Hetauda,NP,2022-10-04 22:17:50,27.4284,85.0322,76.35,95,100,3.31
505,Kyshtovka,RU,2022-10-04 22:17:50,56.555,76.6271,42.19,97,100,7.36
506,Vestmanna,FO,2022-10-04 22:18:51,62.1564,-7.1664,47.32,76,75,23.02
507,Arroyo,ES,2022-10-04 22:18:52,41.6096,-4.7969,68.04,45,40,5.75
508,Alta Floresta,BR,2022-10-04 22:18:53,-9.8756,-56.0861,76.86,73,89,5.59
509,Abu Kamal,SY,2022-10-04 22:18:53,34.4506,40.9171,82.38,17,0,11.74
510,Liwale,TZ,2022-10-04 22:18:54,-9.7667,37.9333,65.89,77,24,3.47
511,Shache,CN,2022-10-04 22:18:55,38.4167,77.2406,51.71,30,24,4.76
512,Iquique,CL,2022-10-04 22:13:59,-20.2208,-70.1431,59.04,71,3,3.58
513,Kjopsvik,NO,2022-10-04 22:18:55,68.097,16.3742,49.87,84,100,9.91
514,Nkhata Bay,MW,2022-10-04 22:18:56,-11.6066,34.2907,72.95,49,8,4.61
515,Sikar,IN,2022-10-04 22:16:07,27.6167,75.15,76.35,55,34,5.95
516,Salinas,US,2022-10-04 22:18:57,36.6777,-121.6555,86.99,67,0,13.8
517,Jamsa,FI,2022-10-04 22:18:57,61.8642,25.19,30.92,96,1,1.61
518,Altamira,BR,2022-10-04 22:18:58,-3.2033,-52.2064,85.82,42,22,3.22
519,Falmouth,GB,2022-10-04 22:18:58,50.1544,-5.0711,63.5,94,100,17.27
520,Santa Cruz De Tenerife,ES,2022-10-04 22:18:59,28.4682,-16.2546,82.92,51,60,3.44
521,Hoshiarpur,IN,2022-10-04 22:19:00,31.5322,75.9172,72.46,66,0,3.24
522,Acarau,BR,2022-10-04 22:19:01,-2.8856,-40.12,78.39,78,69,16.42
523,Rabo De Peixe,PT,2022-10-04 22:19:01,37.8,-25.5833,73.27,86,75,10.36
524,Stornoway,GB,2022-10-04 22:19:02,58.2093,-6.3865,51.76,88,40,9.22
525,Sarakhs,IR,2022-10-04 22:19:03,36.5449,61.1577,63.93,25,0,4.54
526,Sayyan,YE,2022-10-04 22:19:03,15.1718,44.3244,60.04,27,18,2.68
527,Shirgaon,IN,2022-10-04 22:19:04,19.7,72.7,79.86,83,74,6.58
528,Porto Nacional,BR,2022-10-04 22:19:05,-10.7081,-48.4172,87.8,23,80,3.24
529,Sao Felix Do Xingu,BR,2022-10-04 22:19:06,-6.6447,-51.995,86.23,30,21,2.33
530,Kortkeros,RU,2022-10-04 22:19:06,61.8106,51.5806,48.2,90,100,7.45
531,Atar,MR,2022-10-04 22:19:07,20.5169,-13.0499,97.48,19,100,6.62
532,Las Palmas,ES,2022-10-04 22:19:07,28.4204,-14.0131,72.39,69,59,10.36
533,Chulym,RU,2022-10-04 22:19:08,55.0997,80.9572,39.72,77,100,10.78
534,Klyuchi,RU,2022-10-04 22:19:08,52.2667,79.1667,37.38,53,55,6.76
535,Svarstad,NO,2022-10-04 22:19:09,59.399,9.9698,59.7,55,100,5.01
536,Nioaque,BR,2022-10-04 22:19:10,-21.1353,-55.83,82.11,48,10,3.76
537,Lima,PE,2022-10-04 22:14:33,-12.0432,-77.0282,65.89,73,100,14.97
538,Taltal,CL,2022-10-04 22:19:11,-25.4,-70.4833,57.47,76,21,5.41
539,Stromness,GB,2022-10-04 22:19:12,58.965,-3.296,49.96,81,62,8.99
540,Bolobo,CD,2022-10-04 22:19:12,-2.1667,16.2333,73.98,85,24,0.81
541,Slawno,PL,2022-10-04 22:19:13,54.3628,16.6789,51.85,86,56,9.82
542,Benin,BJ,2022-10-04 22:19:13,9.5,2.25,72.93,94,88,3.56
543,Sena Madureira,BR,2022-10-04 22:19:14,-9.0656,-68.6569,83.43,58,85,1.83
544,Atasu,KZ,2022-10-04 22:19:15,48.6814,71.6433,35.69,42,0,9.15
545,Savigliano,IT,2022-10-04 22:19:15,44.644,7.6559,64.4,88,100,1.14
546,Arlit,NE,2022-10-04 22:19:16,18.7369,7.3853,93.54,13,5,11.97
547,Onguday,RU,2022-10-04 22:19:16,50.75,86.15,26.92,72,2,1.48
548,North Augusta,US,2022-10-04 22:19:17,33.5018,-81.9651,76.14,43,0,9.22
549,Shahrud,IR,2022-10-04 22:19:18,36.4182,54.9763,67.12,28,0,3.47
550,Harstad,NO,2022-10-04 22:19:18,68.799,16.5293,49.39,74,99,9.42
551,Lake City,US,2022-10-04 22:16:12,30.1897,-82.6393,75.78,40,0,4.61
552,Rundu,NA,2022-10-04 22:20:19,-17.9333,19.7667,74.75,17,0,4.72
553,Loiza,PR,2022-10-04 22:20:20,18.4313,-65.8802,83.8,88,40,13.8
554,Kambove,CD,2022-10-04 22:20:21,-10.8764,26.5969,67.51,31,9,4.7
555,Wilmington,US,2022-10-04 22:17:47,34.2257,-77.9447,69.94,48,0,8.05
556,Nicoya,CR,2022-10-04 22:20:21,10.1483,-85.452,83.12,80,98,2.53
557,Kita,ML,2022-10-04 22:20:22,13.0349,-9.4895,79.95,78,59,4.21
558,Noormarkku,FI,2022-10-04 22:20:23,61.5927,21.8685,33.58,100,15,3.44
559,Matongo,TZ,2022-10-04 22:20:23,-2.3833,34.0833,71.8,61,92,5.99
560,Sao Paulo Do Potengi,BR,2022-10-04 22:20:24,-5.895,-35.7628,77.11,69,19,11.3
561,Westport,US,2022-10-04 22:20:25,41.1415,-73.3579,57.88,88,100,17.27
562,Kholm,RU,2022-10-04 22:20:26,59.2667,32.85,43.38,97,98,1.79
563,Celle,DE,2022-10-04 22:20:26,52.6226,10.0805,57.11,84,97,6.53
564,Berbera,SO,2022-10-04 22:20:28,10.4396,45.0143,88.43,63,100,1.39
565,Bisert,RU,2022-10-04 22:20:29,56.8617,59.0523,42.44,71,88,3.83
566,Lipin Bor,RU,2022-10-04 22:20:29,60.2622,37.9763,49.1,91,93,12.28
567,Sosnovka,RU,2022-10-04 22:20:30,56.255,51.2842,48.72,44,100,8.86
568,Miandrivazo,MG,2022-10-04 22:20:30,-19.5167,45.4667,75.56,68,1,4.68
569,Ofaqim,IL,2022-10-04 22:20:31,31.3141,34.6203,71.71,75,0,3.0
570,Maldonado,UY,2022-10-04 22:20:31,-34.6667,-54.9167,57.22,85,58,9.91
571,Banes,CU,2022-10-04 22:20:32,20.9625,-75.7186,81.55,77,74,5.99
572,Tukan,RU,2022-10-04 22:20:32,53.8409,57.4552,36.39,55,99,3.6
573,Hanover,DE,2022-10-04 22:20:33,52.3705,9.7332,58.37,80,0,5.75
574,Iskitim,RU,2022-10-04 22:20:33,54.6366,83.3045,39.9,73,99,7.74
575,Tukrah,LY,2022-10-04 22:20:34,32.5341,20.5791,74.34,68,7,16.28
576,Pitimbu,BR,2022-10-04 22:20:35,-7.4706,-34.8086,77.59,75,36,10.16
577,Inta,RU,2022-10-04 22:20:35,66.0317,60.1659,37.17,89,99,10.42
578,Sinnamary,GF,2022-10-04 22:20:36,5.3833,-52.95,80.08,80,54,12.03
579,Thinadhoo,MV,2022-10-04 22:20:36,0.5333,72.9333,80.92,78,100,17.81
580,Mandiana,GN,2022-10-04 22:20:37,10.6333,-8.6833,79.83,76,82,2.24
581,San Francisco,US,2022-10-04 22:18:51,37.7749,-122.4194,85.84,79,20,21.85
582,Aparecida Do Taboado,BR,2022-10-04 22:20:38,-20.0867,-51.0936,71.35,81,63,13.96
583,Zonguldak,TR,2022-10-04 22:20:39,41.25,31.8333,51.98,92,96,2.1
584,Buraydah,SA,2022-10-04 22:20:39,26.326,43.975,81.05,18,0,11.12
585,Melfi,IT,2022-10-04 22:20:40,40.9965,15.6514,55.67,61,93,3.56
586,Tiznit,MA,2022-10-04 22:20:40,29.5833,-9.5,72.77,37,9,4.85
587,Zhob,PK,2022-10-04 22:20:41,31.3411,69.4481,70.07,33,0,4.34
588,Yenagoa,NG,2022-10-04 22:20:41,4.9247,6.2642,75.4,94,51,4.23
589,Poceirao,PT,2022-10-04 22:20:42,38.831,-8.7937,74.34,45,0,5.48
590,Filingue,NE,2022-10-04 22:20:43,14.3521,3.3168,90.66,40,43,11.74
591,Iralaya,HN,2022-10-04 22:20:43,15.0,-83.2333,76.93,90,100,9.4
592,Dombarovskiy,RU,2022-10-04 22:20:44,50.7587,59.5386,41.13,35,74,8.48
